Date,Open,High,Low,Close,Volume,"Relative Strength Index - RSI - RSI(14)","MACD - MACD(12,26,9)","MACD - Histogram","MACD - Signal Line(MACD(12,26,9),9,Modern)","Exponential Moving Average - EMA - EMA(10,Modern)","Exponential Moving Average - EMA - EMA(60,Modern)","Slow %K - SS %K(14,3)","Slow %D - SS %D(3)","BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)","Historical Volatility - HV - HV(Close,20,251)","Volatility (HVs & IVs) - VOL - hv360","Volatility (HVs & IVs) - VOL - iv360"
09/14/2017,249.8,250.32,249.6,250.09,95446349,65.433519321761,1.12328037249134,0.497110371265059,0.626170001226278,248.301081125604,245.268805173892,98.5799358680714,96.1256999350035,250.851688389134,241.542311610867,9.08479850736749,0,0
09/15/2017,248.69,249.29,248.57,249.19,95432382,60.2956059734745,1.13459061128452,0.406736488046596,0.727854123237927,248.46270273913,245.397368938683,93.6536718041704,97.1388975758344,251.101450401953,241.902549598048,6.97390499666925,0,0
09/18/2017,249.61,250.12,249.28,249.72,46235238,62.1789849578075,1.17280130422751,0.355957744791663,0.816843559435843,248.691302241107,245.53909454725,91.1592241768156,94.464277283019,251.30882079186,242.39617920814,6.90004635452402,0,0
09/19/2017,250,250.07,249.6,249.97,47108148,63.0688833247907,1.20931621973293,0.313978128237667,0.895338091495259,248.923792742724,245.684370135865,89.8437500000001,91.5522153269952,251.469596603799,242.942403396201,6.89780145705572,0,0
09/20/2017,250.07,250.19,248.92,250.06,59574083,63.4027269897795,1.23132287752512,0.268787828823885,0.962535048701231,249.13037588041,245.827833410099,93.445287107259,91.4827537613581,251.792470583059,243.081529416941,6.03665101272383,0,0
09/21/2017,249.88,249.98,249.185,249.39,48211398,59.1183288174934,1.18108509798881,0.174840039430066,1.00624505855875,249.17758026579,245.944625757309,90.6326034063261,91.3072135045283,251.902745613113,243.454254386887,5.95469418876489,0,0
09/22/2017,249.05,249.63,249.02,249.44,51214032,59.3391487330762,1.1322539590588,0.100807120400043,1.03144683865876,249.225292944737,246.059228191495,87.1508379888269,90.4095761674706,251.881241213966,244.020758786034,5.83500762249516,0,0
09/25/2017,249.15,249.5532,248.08,248.93,57064357,56.0155899235288,1.04040900452321,0.00716973269156362,1.03323927183165,249.171603318421,246.153351857348,78.4221173297371,85.4018529082966,251.795481108606,244.543518891394,5.91886231525392,0,0
09/26/2017,249.42,249.7,248.805,249.08,54081959,56.7822970545566,0.968560005903896,-0.0517434127422021,1.0203034186461,249.154948169618,246.249307534156,73.9614243323445,79.8447932169694,251.638279204756,245.151720795245,5.91161474432918,0,0
09/27/2017,249.88,250.49,248.87,250.05,81001426,61.4607200525386,0.978609251932596,-0.0333553333708017,1.0119645853034,249.317684866051,246.373920401889,75.0406504065043,75.8080640228619,251.532995830429,245.777004169571,6.00485096549304,0,0
09/28/2017,249.73,250.44,249.63,250.35,44778841,62.8019170369739,0.999261974582623,-0.0101620885766196,1.00942406315924,249.505378526769,246.504283667401,82.9588014981274,77.320292078992,251.568275950258,246.175724049742,5.84757714550181,0,0
09/29/2017,250.34,251.32,250.13,251.23,85578002,66.4862440909149,1.07425471199124,0.0518645190656013,1.02239019292564,249.818946067356,246.659225186502,93.2323232323231,83.7439250456515,251.862582707891,246.25541729211,5.62158395507633,0,0
10/02/2017,251.49,252.32,251.2926,252.32,59022985,70.3973272464047,1.20771905369895,0.148263088618647,1.0594559650803,250.273683146019,246.844824360715,97.6884422110551,91.2931889805017,252.363422698274,246.202577301726,5.76024372108659,0,0
10/03/2017,252.46,252.89,252.23,252.86,66810169,72.1324292271277,1.34159887636227,0.225714329025572,1.1158845473367,250.743922574015,247.042043234135,99.0235964198537,96.6481206210772,252.706511634502,246.539488365498,4.9124266802052,0,0
10/04/2017,252.69,253.44,252.56,253.16,55953619,73.0765697772751,1.45513322316273,0.271398940660828,1.1837342825019,251.18320937874,247.242631980556,97.848716169327,98.1869182667452,253.119597964587,246.752402035413,4.8529396765887,0,0
10/05/2017,253.54,254.68,253.196,254.66,63522757,77.2303909813834,1.64716003933788,0.370740605468777,1.2764194338691,251.81535312806,247.485824374637,98.0322003577818,98.3015043156541,253.805675139277,246.845324860723,5.09167847748176,0,0
10/06/2017,254.15,254.7008,253.85,254.37,80645998,74.8267708447035,1.75570344187582,0.38342720640538,1.37227623547044,252.279834377504,247.711535050878,96.6050977352967,97.4953380874684,254.174858378617,247.255141621384,5.08914676224993,0,0
10/09/2017,254.63,254.7,253.65,253.95,35803138,71.3627145753586,1.78723227928444,0.331964835051196,1.45526744423324,252.583500854321,247.916074885275,94.4480283848077,96.3617754926287,254.610686102974,247.293313897026,3.92881607186252,0,0
10/10/2017,254.6,255.05,253.98,254.62,43057363,73.4724827448091,1.84501433390048,0.311797511733789,1.53321682216669,252.953773426263,248.135875708709,92.5211264818224,94.5247508673088,255.143486121601,247.2175138784,3.87751130638095,0,0
10/11/2017,254.51,255.02,254.32,255.02,47674325,74.6721771132844,1.90116820194552,0.294361103823067,1.60680709812246,253.329450985124,248.361584701866,94.111124080775,93.6934263158016,255.690805525103,247.155194474897,3.88092415843491,0,0
10/12/2017,254.66,255.06,254.365,254.64,47080269,71.3700171735238,1.89318427289882,0.229101739821092,1.66408253307773,253.567732624192,248.567434383772,95.7934990439769,94.1419165355247,256.091398445138,247.209601554862,3.95346391544539,0,0
10/13/2017,255.14,255.27,254.64,254.95,54800435,72.4407223482134,1.89008365301439,0.180800895949325,1.70928275706506,253.819053965248,248.776698830206,96.2282635317167,95.3776288854895,256.45029908682,247.426700913181,3.57859339877237,0,0
10/16/2017,255.21,255.51,254.82,255.29,38521675,73.6065822162039,1.89323748469451,0.147163782103559,1.74607370259095,254.08649869884,248.990249688232,95.2203136669154,95.7473587475363,256.833085354487,247.600914645513,3.56083693506359,0,0
10/17/2017,255.23,255.52,254.98,255.47,31560964,74.2281694151696,1.88849205384909,0.113934681006513,1.77455737284258,254.33804438996,249.202700518126,96.8939194524873,96.1141655503731,257.19437642048,247.78962357952,3.56350112147164,0,0
10/18/2017,255.9,255.95,255.5,255.72,40888330,75.1051073835092,1.88319586667561,0.0869107950664221,1.79628507160918,254.589309046331,249.416382468351,97.275204359673,96.4631458263585,257.538723333682,248.011276666318,3.55352791341779,0,0
10/19/2017,254.83,255.83,254.35,255.79,61903788,75.3579458965841,1.86316955630693,0.0535075877581952,1.80966196854873,254.807616492452,249.625353534963,97.3117294133461,97.1602844085021,257.765102782596,248.424897217404,3.27941534374088,0,0
10/20/2017,256.7,257.14,255.7744,257.11,89176377,79.5713507946983,1.93154587090345,0.0975071218837722,1.83403874901968,255.226231675643,249.870751779718,97.2704940405789,97.2858092711992,258.144741635409,248.812258364591,3.52586487696144,0,0
10/23/2017,257.48,257.51,256.02,256.11,63915306,69.8301988043263,1.88333305902435,0.0394354480037404,1.84389761102061,255.386916825526,250.075317295137,89.0476256078916,94.5432830206054,258.139299042268,249.535700957732,3.82128507935133,0,0
10/24/2017,256.6,256.83,256.15,256.56,66935910,71.5198353038065,1.85999443935813,0.0128774626700168,1.84711697668812,255.60020467543,250.287929842838,83.2086919712153,89.8422705398952,258.071760483442,250.351239516559,3.81044107791385,0,0
10/25/2017,256.18,256.31,254,255.29,103715291,61.11685609778,1.71920213689191,-0.102331871836966,1.82153400872887,255.543803825352,250.451932143072,65.1782992989944,79.1448722927003,257.849303756167,251.097696243833,4.32650071073692,0,0
10/26/2017,255.99,256.3,255.48,255.62,69797972,62.6376161806522,1.61562751659054,-0.164725193710671,1.78035271030121,255.557657675288,250.621376990841,57.9524680073127,68.779819759174,257.561989203551,251.912010796449,4.32708461666946,0,0
10/27/2017,256.47,257.89,255.6254,257.71,85562544,70.5054922991322,1.68279124693458,-0.0780491706932973,1.76084041762788,255.948992643418,250.853790859993,63.1126397248495,62.0811356770521,257.681800641051,252.440199358949,4.94363979582854,0,0
10/30/2017,257.07,257.6,256.41,256.75,54285687,63.8539780666657,1.63965409837866,-0.0969490553993804,1.73660315377804,256.094630344614,251.047109192452,72.4699828473414,64.5116968598345,257.678387100863,252.886612899137,5.10747945180554,0,0
10/31/2017,257.18,257.44,256.805,257.15,60304781,65.3219757264422,1.61908050223508,-0.0940181212343665,1.71309862346945,256.286515736503,251.247203973028,82.3781009409751,72.6535745043886,257.750895294846,253.243104705154,5.092553258998,0,0
11/01/2017,258.04,258.43,257.07,257.49,54202736,66.5649729082368,1.61163303514556,-0.081172470659109,1.69280550580467,256.505331057139,251.451885809978,76.9041769041769,77.2507535641644,257.857013704225,253.569986295775,5.09399144041514,0,0
11/02/2017,257.41,257.75,256.19,257.59,56449535,66.9403090226785,1.5954091445752,-0.0779170889835743,1.67332623355877,256.702543592204,251.653135455552,80.2352941176468,79.8391906542662,258.094072514494,253.625927485506,4.7321798348801,0,0
11/03/2017,257.77,258.5,257.3,258.45,59589730,70.0537734933171,1.63312080701064,-0.0321643412385062,1.66528514824915,257.020262939076,251.875983473403,86.3023952095806,81.1472887438013,258.45611538184,253.67188461816,4.78347023817992,0,0
11/06/2017,258.3,259,258.22,258.85,49652598,71.4027833218792,1.67596474986451,0.00854368129228611,1.66742106857222,257.352942404699,252.104639752964,92.5340990667622,86.3572627979964,258.787038740611,253.830961259389,4.7007158061813,0,0
11/07/2017,258.97,259.35,258.09,258.67,57502161,69.8773039262242,1.67607365381139,0.00692206819133356,1.66915158562005,257.592407422026,252.319897465981,94.0740740740741,90.9701894501389,259.06511919634,253.95788080366,4.69159982126085,0,0
11/08/2017,258.47,259.22,258.15,259.11,50469579,71.4812387516173,1.69215813805681,0.0184052419494072,1.6737528961074,257.868333345294,252.542523778572,93.1847133757963,93.2642955055441,259.410293228271,254.021706771729,4.69467820847434,0,0
11/09/2017,257.73,258.39,256.36,258.17,95085497,63.6801244518617,1.61049033354192,-0.0506100500523889,1.66110038359431,257.923181827968,252.727031195668,86.9158878504672,91.3915584334458,259.480061593461,254.304938406539,4.88992287770641,0,0
11/10/2017,257.73,258.2926,257.37,258.09,59984662,63.0494680415564,1.52177065383887,-0.111463783804349,1.63323443764322,257.953512404701,252.902866238433,83.3021806853579,87.8009273038737,259.525185561591,254.573814438409,4.89803416736835,0,0
11/13/2017,257.31,258.59,257.27,258.33,50228648,64.1950800471027,1.45406411670587,-0.143336256749884,1.59740037345575,258.021964694755,253.080805050288,78.4423676012456,82.8868120456902,259.598450354096,254.804549645904,4.89227624035419,0,0
11/14/2017,257.41,257.85,256.52,257.73,61315152,59.2494053292539,1.33658390537141,-0.208653174467469,1.54523707983888,257.9688802048,253.23323767159,73.2326698695946,78.3257393853993,259.583979896386,255.045020103614,4.99962536096395,0,0
11/15/2017,256.62,257.22,255.63,256.44,80811525,50.2803756486868,1.12640329642988,-0.335067026727197,1.46147032315708,257.690901985745,253.338377420062,57.1249787556198,69.6000054088199,259.539065511919,255.161934488081,5.35315210759196,0,0
11/16/2017,257.52,259.04,257.4748,258.62,67777027,61.0193345610531,1.12279850826854,-0.27093745191083,1.39373596017937,257.859828897428,253.511545373503,53.5113923603131,61.2896803285091,259.623906189298,255.360093810702,6.11271095479536,0,0
11/17/2017,258.22,258.5882,257.77,257.86,75756833,56.4423328031559,1.04655203881714,-0.277747137089788,1.32429917590693,257.859860006987,253.654117656339,54.051197535066,54.8958562169996,259.659593659925,255.399406340075,5.97938906461595,0,0
11/20/2017,258.14,258.525,257.86,258.3,48075514,58.3883741550186,1.00998797256523,-0.25144896267336,1.26143693523859,257.939885460262,253.806441667606,70.6989247311827,59.4205048755205,259.68962819642,255.58837180358,5.8058630102793,0,0
11/21/2017,259.18,260.2,259.18,259.99,69176799,64.878829231903,1.10464589248113,-0.125432834205966,1.2300787266871,258.312633558396,254.009181285062,77.1024146544547,67.2841789735677,260.037610010757,255.583389989243,6.18329791298302,0,0
11/22/2017,260,260.15,259.57,259.76,45033392,63.4288130047999,1.14787194492254,-0.0657654254116431,1.21363737033419,258.575791093233,254.197732718338,86.7807153965786,78.1940182607386,260.09548878243,255.97251121757,5.85306265232528,0,0
11/24/2017,260.32,260.48,260.16,260.36,27746365,65.5893927140371,1.21652059632345,0.00230658079141044,1.21421401553204,258.900192712645,254.399774268557,94.4960686204433,86.1263995571588,260.256355383831,256.285644616169,5.87379314790808,0,0
11/27/2017,260.41,260.75,260,260.23,52274922,64.6975346291193,1.24607129931474,0.025485827026158,1.22058547228858,259.141975855801,254.590929210571,92.5722145804678,91.2829995324965,260.537729782129,256.256270217871,5.23250777060434,0,0
11/28/2017,260.76,262.9,260.655,262.87,98971719,72.7893550688832,1.46562160736414,0.196028908060451,1.26959269930369,259.819798427473,254.862374154487,96.1136890951279,94.3939907653462,261.471971650289,255.934028349711,5.99654835513613,0,0
11/29/2017,263.02,263.63,262.2,262.71,77512102,71.7164513945446,1.60816818367221,0.270860387494812,1.33730779617739,260.345289622478,255.119673362537,92.7905836194214,93.8254957650056,262.156990554153,255.805009445847,6.0274675756297,0,0
11/30/2017,263.76,266.05,263.67,265.01,127894389,76.9712469166604,1.88499905475493,0.438153006862028,1.4468460478929,261.193418782028,255.443946367044,92.2537952510704,93.7193559885398,263.400088423454,255.313911576546,6.6095598222143,0,0
12/01/2017,264.76,265.31,260.76,264.46,164390902,73.4566727425525,2.03653322378267,0.471749740711815,1.56478348307085,261.787342639841,255.739554682878,87.6907073509013,90.9116954071309,264.223580697934,255.177419302066,6.71819342371754,0,0
12/04/2017,266.31,266.8,264.08,264.14,94040560,71.4135393524301,2.10652115423136,0.433390136928404,1.67313101730296,262.215098523506,256.014979119505,83.4739144017492,87.8061390012402,264.859790251891,255.110209748109,6.73080479747723,0,0
12/05/2017,264.43,265.15,263.04,263.19,77994544,65.5816889395098,2.06156558801047,0.310747656566009,1.75081793144446,262.392353337414,256.250225705751,76.0073260073258,82.3906492533254,265.239061047858,255.164938952142,6.92885833075198,0,0
12/06/2017,262.87,263.73,262.71,263.24,75898566,65.7402661904128,2.00683896959799,0.204816830522828,1.80202213907516,262.54647091243,256.479398633431,68.9564569306367,76.1458991132372,265.582161770728,255.278838229272,6.91015298201975,0,0
12/07/2017,263.09,264.43,262.94,264.07,77218569,68.3473454728977,2.00730285580357,0.164224573382727,1.84307828242085,262.823476201079,256.728270809384,66.4693211222955,70.4777013534192,266.025840553959,255.331159446041,6.9518951410087,0,0
12/08/2017,264.99,265.52,264.72,265.51,76563873,72.2875142091929,2.09966284806376,0.205267652514329,1.89439519554943,263.31193507361,257.016196356618,72.2295495178638,69.2184425235986,266.654908079289,255.436091920711,6.90467635014477,0,0
12/11/2017,265.58,266.38,265.4793,266.31,83077533,74.2083736635705,2.21191454743501,0.254015481508469,1.95789906592655,263.857037787499,257.320911230171,82.3759280969127,73.6915995790239,267.337466842289,255.575533157711,6.89607658685189,0,0
12/12/2017,266.57,267.32,266.345,266.78,85195750,75.2919299696611,2.31214690964964,0.283398274978476,2.02874863467117,264.388485462499,257.631045288198,90.4566022213079,81.6873599453614,268.009634224937,255.748365775063,6.89220853365494,0,0
12/13/2017,267.06,267.56,266.65,266.75,102905409,75.0751211835717,2.36193412324059,0.266548390855538,2.09538573238505,264.817851742045,257.930027409897,91.975577845617,88.2693693879457,268.500377622162,256.159622377839,6.76880010464798,0,0
12/14/2017,267.09,267.22,265.6,265.66,100666692,67.4727859351244,2.28707300427919,0.153349817515315,2.13372318676388,264.970969607128,258.183469134162,85.7892435505028,89.4071412058091,268.492125853731,257.089874146269,6.65433151168523,0,0
12/15/2017,265.45,267.04,265.39,266.51,144610290,70.0221321948732,2.27016388823506,0.109152561176946,2.16101132705812,265.250793314923,258.456470146157,82.9284903518729,86.8977705826641,268.768246546282,257.602753453718,6.19982244859678,0,0
12/18/2017,268.1,268.6,267.98,268.2,83676072,74.3299823502611,2.36586000656814,0.163878943608021,2.20198106296012,265.787012712209,258.775930141365,84.9809459762385,84.5662266262046,269.129723507473,258.275276492527,6.19091297107015,0,0
12/19/2017,268.48,268.53,267.09,267.17,82382876,67.9235610097942,2.33170898809328,0.10378234010653,2.22792664798675,266.038464946353,259.051145546566,87.2481735665263,85.0525366315458,269.169474494821,259.122525505179,6.52530990431359,0,0
12/20/2017,268.27,268.33,266.69,267.03,76751500,67.0773034560982,2.26721221876863,0.031428456625505,2.23578376214313,266.218744047016,259.312747331925,85.5442176870745,85.9244457432796,269.28848056045,259.70751943955,6.30969675704826,0,0
12/21/2017,267.74,268.385,267.3,267.58,67032339,68.7257986194989,2.23471802948274,-0.000852586128314847,2.23557061561105,266.466245129377,259.583804796452,81.3630041724614,84.7184651420206,269.332781722825,260.445218277175,6.25877521643014,0,0
12/22/2017,267.6,267.635,266.9,267.51,78720873,68.2573502441658,2.17820870135864,-0.0458895314019268,2.22409823276057,266.656018742217,259.843680049027,81.2436289500505,82.716950269862,269.309446098593,261.183553901408,6.2802119524852,0,0
12/26/2017,267.05,267.4377,266.885,267.19,45244433,66.0412280458632,2.0835850545223,-0.112410542590613,2.19599559711292,266.753106243632,260.084542998239,80.0792303338989,80.8952878188035,269.021670698981,262.167329301019,6.31219369893598,0,0
12/27/2017,267.38,267.73,267.01,267.32,57750986,66.5168356946616,1.9960755300263,-0.15993605366929,2.15601158369559,266.856177835699,260.321771096658,78.3256880733941,79.8828491191144,269.081714995216,262.552285004784,5.39961674243667,0,0
12/28/2017,267.89,267.92,267.45,267.87,45116139,68.5252928529399,1.94864128114745,-0.165896242038518,2.11453752318596,267.040509138299,260.569254011521,77.8353856124429,78.7467680065785,269.125308181146,263.024691818854,5.38769499747891,0,0
12/29/2017,268.53,268.55,266.64,266.86,96007424,61.2584547673778,1.80870115702697,-0.244669092927192,2.05337024995417,267.007689294972,260.775507978357,70.5882352941173,75.583102993318,269.195131912914,263.139868087086,4.80147264640459,0,0
01/02/2018,267.84,268.81,267.4,268.77,86655749,68.1393623341592,1.83081415200917,-0.178044878355998,2.00885903036517,267.328109423159,261.03762247087,76.1179828734535,74.8472012600045,269.505864710512,263.260135289488,5.27225182442323,0,0
01/03/2018,268.96,270.64,268.96,270.47,90070416,72.774338115752,1.96288770475013,-0.0367770604920286,1.99966476524216,267.899362255312,261.346880750513,83.5858585858588,76.7640255844764,270.117993674126,263.281006325874,5.55667606961235,0,0
01/04/2018,271.2,272.16,270.5447,271.61,80636408,75.3627093568195,2.13493521524799,0.108216360004667,2.02671885524333,268.574023663437,261.683376463611,95.077720207254,84.9271872221886,270.772406214569,263.468593785431,5.3528312995339,0,0
01/05/2018,272.51,273.56,271.95,273.42,83523995,78.8076766140073,2.38978799167512,0.290455309145436,2.09933268252968,269.455110270085,262.068183792673,95.7404655770186,91.4680147900436,271.779822758546,263.479177241454,5.61397698369707,0,0
01/08/2018,273.31,274.1,272.98,273.92,57319192,79.6540205109537,2.60211095905623,0.402222621221239,2.19988833783499,270.266908402797,262.456767930618,96.1160714285714,95.6447524042812,272.773346471718,263.470653528282,5.59456386900527,0,0
01/09/2018,274.4,275.25,274.081,274.54,57253957,80.6841424952922,2.78826586559063,0.47070202220451,2.31756384338612,271.043834147743,262.852939473877,95.7508250825084,95.8691206960327,273.835937743102,263.311062256899,5.43488076479974,0,0
01/10/2018,273.68,274.42,272.92,274.12,69574318,77.810131106522,2.86883434375193,0.441016400292645,2.42781794345928,271.603137029971,263.222351294405,91.8152350081038,94.5607105063944,274.639503149504,263.288496850496,5.52461698208403,0,0
01/11/2018,274.75,276.12,274.56,276.12,62361455,81.2374702401321,3.05880868597222,0.504792594010353,2.55401609196187,272.424384842704,263.645225022458,93.1086142322098,93.5582247742739,275.804905866892,263.057094133108,5.89823387643302,0,0
01/12/2018,276.42,278.11,276.0819,277.92,90816076,83.6805373207185,3.3163805075298,0.609891532454343,2.70648897507546,273.423587598576,264.113250431557,95.5345060893099,93.4861184432077,277.225110478732,262.753889521268,6.08863884036441,0,0
01/16/2018,279.35,280.09,276.18,276.97,106555142,77.9142450885347,3.40460480638512,0.558492665047733,2.84611214133739,274.06838985338,264.534783204293,90.3779069767444,93.0070090994212,278.109565507024,263.000434492976,6.00326877144062,0,0
01/17/2018,278.03,280.05,276.97,279.61,113258799,81.6901567081869,3.64552578347815,0.639530913712608,3.00599486976554,275.075955334584,265.029052607431,90.1224915298413,92.0116348652984,279.485358602501,262.934641397499,6.54621729148694,0,0
01/18/2018,279.48,279.96,278.58,279.14,100728006,79.0974657356377,3.75524420389604,0.599399467304399,3.15584473659164,275.814872546478,265.491706620302,88.7236679058243,89.7413554708032,280.591573221161,262.922426778839,6.52675387509392,0,0
01/19/2018,279.8,280.41,279.14,280.41,140920098,80.8647474026167,3.89972166486285,0.595101542616969,3.30462012224588,276.6503502653,265.980830993407,96.4838947627245,91.7766847327966,281.749781103427,263.088218896573,6.2024439736977,0,0
01/22/2018,280.17,282.69,280.11,282.69,91322408,83.5532088616272,4.15035532613467,0.676588163111031,3.47376716302364,277.748468398882,266.528672600181,97.7652317101859,94.3242647929114,283.197075987706,263.206924012294,6.41069371552705,0,0
01/23/2018,282.74,283.62,282.37,283.29,97084700,84.1829975890736,4.34728648153413,0.698815454808388,3.64847102672574,278.756019599085,267.078224318208,99.2451967063129,97.831441059741,284.545230580013,263.429769419987,6.40970979525033,0,0
01/24/2018,284.02,284.7,281.84,283.18,134816117,83.5513233630502,4.44326061774132,0.635831672812462,3.80742894492885,279.560379671979,267.606151389742,95.8054927639083,97.6053070601355,285.611617879074,263.930382120926,6.41799602629633,0,0
01/25/2018,284.16,284.27,282.405,283.3,84587313,83.6950579465311,4.47739123023706,0.535969828246565,3.9414214019905,280.24031064071,268.120703803193,92.1809778829939,95.7438891177382,286.43827384225,264.71472615775,6.30785641968987,0,0
01/26/2018,284.25,286.6285,283.96,286.58,107743119,87.0309730255388,4.71475975877092,0.618670685424343,4.09608907334658,281.392981433308,268.725926629318,92.6909080164871,93.5591262211296,287.713134099976,265.365865900024,6.92338838485376,0,0
01/29/2018,285.93,286.43,284.5,284.68,90118337,77.18028539693,4.69543584512911,0.479477417426024,4.21595842770309,281.990621172707,269.249011002127,91.5428087733713,92.1382315576173,288.345666418421,266.414333581579,7.79247284829478,0,0
01/30/2018,282.6,284.736,281.22,281.76,131796419,65.0032465828444,4.39385231341396,0.142315108568697,4.25153720484526,281.948690050396,269.659207362713,83.3059780428202,89.1798982775594,288.111417776162,268.138582223838,8.82329460842481,0,0
01/31/2018,282.73,283.3,280.68,281.9,118948131,65.286040026295,4.11866461975205,-0.106298068074567,4.22496268782662,281.939837313961,270.06054482623,70.76015246103,81.8696464257404,287.91120377395,269.65179622605,8.69686076136311,0,0
02/01/2018,281.07,283.06,280.68,281.58,90102470,64.0127863574375,3.83059831138735,-0.315491501151418,4.14608981253877,281.874412347786,270.438231881108,59.6804832120164,71.2488712386221,287.695665204446,270.978334795554,8.65313302270922,0,0
02/02/2018,280.08,280.23,275.41,275.45,173174790,45.6472261347914,3.07224894373536,-0.859072695042725,3.93132163877808,280.706337375461,270.602552147301,38.0630497493614,56.1678951408025,287.326453173957,271.731546826043,12.080625406795,0,0
02/05/2018,273.45,275.85,263.31,263.93,294681820,28.8787761150563,1.52411483581733,-1.9257654423686,3.44988027818593,277.656094216286,270.38377994575,13.6592907398698,37.1342745670824,289.109422127992,268.999577872008,19.3465742916083,0,0
02/06/2018,259.94,269.7,258.7,269.13,355026780,39.6547634228789,0.708635237467604,-2.19299603257466,2.90163127004227,276.105895267871,270.342672406546,17.7538000976539,23.1587135289616,289.552715771993,268.077284228007,20.7442397589823,0,0
02/07/2018,268.5,272.36,267.58,267.67,167376100,37.9176297962563,-0.0548161314669642,-2.36515792120739,2.31034178974042,274.572096128258,270.255043803052,25.2855997120322,18.8995635165185,290.133989056803,266.809010943197,20.769469706335,0,0
02/08/2018,268.01,268.17,257.59,257.63,246449505,28.6296793708328,-1.45324878654139,-3.01087246102545,1.55762367448406,271.491715014029,269.841107940657,22.8987402159126,21.9793800085328,292.356893405457,262.937106594543,24.5552267357107,0,0
02/09/2018,260.8,263.61,252.92,261.5,283565310,35.2169021818671,-2.22360771816341,-3.02498511411797,0.801377395954565,269.675039556933,269.567628991783,19.3988453330834,22.5277284203426,293.223124087343,260.608875912657,25.1241242182033,0,0
02/12/2018,263.83,267.01,261.6644,265.34,143735976,41.0325975021744,-2.49550024045226,-2.63750210912546,0.1420018686732,268.886850546581,269.429018205167,21.8131677301969,21.3702510930642,293.343930673483,259.230069326517,25.6728143615216,0,0
02/13/2018,263.97,266.62,263.31,266,81223640,41.9964092354784,-2.62743312554522,-2.21554799537474,-0.411885130170485,268.361968629021,269.316591378768,33.7006986368424,24.9709039000408,293.368209328292,258.108790671708,25.7244002849654,0,0
02/14/2018,264.31,270,264.3,269.59,120735685,47.0646921656459,-2.4144753218369,-1.60207215333313,-0.812403168503768,268.585247060108,269.325555595858,41.7006590820317,32.4048418163569,292.967862517449,257.507137482551,25.9920935626405,0,0
02/15/2018,271.57,273.04,268.77,273.03,111200286,51.4430018691866,-1.94569669703026,-0.906634822821191,-1.03906187420907,269.39338395827,269.447012789436,49.4020430608261,41.6011335932333,292.593289420654,257.270710579346,26.4955575882017,0,0
02/16/2018,272.32,275.32,272.27,273.11,160420135,51.5433779879499,-1.54986504856885,-0.408642539487825,-1.14122250908102,270.069132329494,269.567110730766,57.525407812429,49.5427033184288,292.061298614119,257.072701385881,26.4186132953439,0,0
02/20/2018,272.03,273.67,270.5,271.4,86369662,49.202099831348,-1.35848851432058,-0.173812804191649,-1.18467571012893,270.311108269586,269.627205460905,61.417257016279,56.1149026298446,291.136827970478,256.868172029522,26.2319467685495,0,0
02/21/2018,271.9,274.72,269.94,270.05,98883740,47.3726108504105,-1.30076059131324,-0.0928679049474404,-1.20789268636579,270.263634038752,269.641067576941,60.4314676832438,59.7913775039838,290.004987360851,256.676012639149,26.2039320694083,0,0
02/22/2018,271.1,273.05,269.64,270.4,110511290,47.9133545990306,-1.21278845116433,-0.00391661183882719,-1.2088718393255,270.288427849888,269.665950607205,60.4463167482636,60.7650138159287,288.777507309028,256.625492690972,26.2277252601896,0,0
02/23/2018,271.79,274.71,271.25,274.71,92766428,54.1596373066519,-0.786225794909058,0.338116835533155,-1.12434263044221,271.092350058999,269.831329275821,70.1667081363523,63.6814975226198,287.635635767614,256.908364232386,26.995001202496,0,0
02/26/2018,275.93,278.01,275.26,277.9,86491406,58.1590387441328,-0.188591511006393,0.748600895548656,-0.937192406555049,272.330104593727,270.095875856942,85.2913845745386,71.9681364863847,286.004120993412,257.671879006588,26.9971764590919,0,0
02/27/2018,278.11,278.92,274.36,274.43,99099165,52.7661007082645,0.00498055200574754,0.753738366848637,-0.74875781484289,272.711903758504,270.237978287862,92.2453390975411,82.5678106028105,284.286543900857,258.364456099143,27.2254583050359,0,0
02/28/2018,275.68,276.19,271.29,271.65,121907767,48.8573487552747,-0.0651835644605967,0.546859400305834,-0.612042964766431,272.518830347867,270.284274081703,84.6024127643014,87.3797121454602,282.870387545635,258.769612454365,27.2202165694906,0,0
03/01/2018,271.41,273.17,266,267.7,176855077,43.8832039864408,-0.434512333037276,0.142024505383324,-0.5765368384206,271.642679375527,270.199543783942,70.5384615384615,82.4620711334345,281.091304111987,259.128695888013,27.5758097873716,0,0
03/02/2018,265.8,269.72,264.82,269.08,139083217,45.9534555930317,-0.608835301773524,-0.0258387706823394,-0.582996531091185,271.176737670886,270.16283743037,59.0935606651302,71.4114783226309,279.124841284995,259.845158715005,27.7087249051263,0,0
03/05/2018,267.73,272.89,267.61,272.19,97307387,50.3948844966346,-0.490383664153455,0.0740902935501837,-0.564473957703639,271.36096718527,270.229301776915,52.7907640455545,60.807595416382,278.658349607843,259.985650392157,27.0906255688562,0,0
